Time (s) ,left hip - X (cm),left hip - Y (cm),right hip - X (cm),right hip - Y (cm),left ankle - X (cm),left ankle - Y (cm),right ankle - X (cm),right ankle - Y (cm),left_heel - X (cm),left_heel - Y (cm),right_heel - X (cm),right_heel - Y (cm),left_toe - X (cm),left_toe - Y (cm),right_toe - X (cm),right_toe - Y (cm),left knee - X (cm),left knee - Y (cm),right knee - X (cm),right knee - Y (cm),left knee angle (degree),right knee angle (degree),left ankle angle (degree),right ankle angle (degree),Velocity Left Heel (m/s),Velocity Right Heel (m/s),Velocity Left Knee (m/s),Velocity Right knee (m/s),Acceleration Left Heel (m/s^2),Acceleration Right Heel(m/s^2),Acceleration Left Knee(m/s^2),Acceleration Right Knee(m/s^2)
1.6963094000000183,91.05548735906308,96.4773232128553,81.17250725560409,97.12831796842626,107.11831185093163,44.19824084930345,54.24968033498125,42.22421484297172,105.13016493105302,37.46237081864405,48.82966575120798,38.50439224728205,120.77126423186856,41.35724174675438,64.77095891834583,34.63858878867404,99.39102741456057,70.79898223797629,70.40103878610397,69.35132755071932,1.7860157322943166,9.573885921448095,62.047127480257984,84.97854414494819,0.16783127085970684,9.48217879197506,0.16783127085970684,9.48217879197506,-0.9382573915251281,-42.5078553236528,-0.9382573915251281,-42.5078553236528
1.743449499999997,99.3268782372267,96.49406675522944,98.57659593475638,97.08231268774776,65.00608892505807,44.33936499217128,106.71164249203521,41.76637184380972,60.062174560570014,43.02446874749511,104.9814197849726,37.05373853539388,68.6205814046522,37.56875727135056,120.18707366059243,36.20129917392771,91.51443930930328,69.85726422018153,103.34894666346,68.84681147187187,29.74449313488634,2.515003959750743,74.18619076367514,60.481960426996494,9.632970316869814,2.4025820464916063,9.632970316869814,2.4025820464916063,200.7874197554605,-150.182047672505,200.7874197554605,-150.182047672505
1.8030994000000646,104.78443121972373,98.64751214202731,100.98778745463505,99.02776903838235,103.50364938613572,42.96203561124575,78.98848072155481,52.637520445079936,100.56870108147615,39.45607868298049,75.13888251884869,54.50923964354758,117.12930700038876,37.867870517461625,91.01677930026048,38.144922112743224,105.53205851523309,69.96633401071597,102.22745715299546,70.36768121389035,5.788846894741027,55.134944878151884,73.7966233869498,92.34957139597762,6.8170105878131375,3.0183834893270016,6.8170105878131375,3.0183834893270016,-47.20812154007774,10.32359556067482,-47.20812154007774,10.32359556067482
1.8680524000001242,106.15186503354633,99.13801658352902,101.7831724973078,99.52043472030653,107.45434831122672,42.611416848998985,75.17654638284043,53.30020775417251,104.9406314310817,38.45394306775733,70.64565558598154,56.69206818665106,121.28869918605038,37.75423541007971,75.0470581317603,38.915501457757976,107.07290151845932,70.08668353356771,101.32724790256576,70.78143733679381,1.0204812043250797,55.32916912444864,69.85864164804985,55.72230012498372,0.6905477828283418,4.600493064200487,0.6905477828283418,4.600493064200487,-94.32147560511721,24.357759839761595,-94.32147560511721,24.357759839761595
1.9193179000001237,108.78423158452543,99.19564156692837,105.40741888967005,99.52514573875553,107.37282017064543,42.85380360492004,84.38399719993994,57.33990607418919,104.55728242296117,38.60139308849095,77.83378743501157,59.47183619116328,121.3481535340021,38.13690852465987,88.03787767914376,45.93904715880949,109.69968284138032,70.21789996753249,108.35003271747603,71.2561817217316,6.669823606319824,65.80040981400862,76.21001521705149,77.62791972750017,0.0801179321625883,6.637088528879647,0.0801179321625883,6.637088528879647,-11.90722514489782,39.72643326758111,-11.90722514489782,39.72643326758111
1.9719602000000123,108.7787192072681,99.266367552664,105.25557353729073,99.47537650003788,106.47034445085882,42.76946666124285,87.70190597511599,53.062981263305126,104.0648595770395,38.44878280270366,84.96794493521355,56.04824923495474,119.69979893792431,38.06827092854598,91.88365526207681,42.99492774778786,110.26345899937746,70.25284406829594,108.84580670023254,71.40289109265751,10.787528756382812,56.35019154979119,78.29493761634389,71.61758380709364,0.09793056314266674,5.025150107571031,0.09793056314266674,5.025150107571031,0.3383710624367882,-30.620592590217907,0.3383710624367882,-30.620592590217907
2.030079800000067,117.59850662993556,99.40333919988862,113.09712040738356,99.49799667367316,113.25613751637081,43.001387185455044,111.95409134349497,43.941101806228964,109.16405947060933,38.67443815805069,106.83512459931954,39.99147135954908,125.85205715644695,37.98856001071691,124.15630906720956,36.77882389693451,119.31160939882011,70.28098876098868,118.82218153026292,71.28720402105427,15.881979982837464,25.57020959692312,80.81428781946765,73.68701708185174,0.8782218778051416,4.996446512552634,0.8782218778051416,4.996446512552634,13.425613986705729,-0.49387117286372273,13.425613986705729,-0.49387117286372273
2.0900192000001425,121.43393130462759,99.34178027324835,116.55694254243564,99.44509485052292,112.90496427858494,44.13138809780812,111.57910398839475,44.03483650320389,107.66812493878354,38.894993957344674,107.01661213307385,38.83525630072335,125.24673985295107,38.17415956744732,125.29215018542338,36.99659922399958,127.81290121510824,71.16679378920188,121.36232706201618,71.38273570444788,41.63034567706964,29.400818383522108,93.10728836043648,82.51454743931565,0.25227248551235226,0.2377458441575213,0.25227248551235226,0.2377458441575213,-10.443037339245953,-79.39186358870965,-10.443037339245953,-79.39186358870965
2.1407197000000906,121.96888282912492,99.9675443681569,117.59177197813217,100.11456942588609,111.596402006308,45.88575679805521,109.33848047669015,43.8649484358369,107.40268090442267,40.176767371276334,105.02087254084961,38.33125017748121,126.70688035800458,38.0597352430572,123.15197983343025,37.117349426255494,125.12779877891397,73.03210211720285,120.56099253728154,72.41486156598296,33.18340868257471,27.57734783075793,89.11391879132627,85.42447228478514,0.25817702838614326,0.1252214356894033,0.25817702838614326,0.1252214356894033,0.11645926319852946,-2.2193944530770553,0.11645926319852946,-2.2193944530770553
2.1940380000000914,125.9839171058184,99.74931979448715,122.74243691517061,99.96073281828605,109.9705340240641,45.062724876494904,146.22080107790111,43.30011189396207,105.73587886668635,39.59212755339553,145.06252191305393,36.86960813647875,122.83311997304715,38.19233584223637,157.97670241804028,38.67249547003048,122.41006727851367,72.21975497975367,131.3105814829541,72.21772729913258,17.213901808980296,10.113326421764867,86.50224836563666,41.23722105686849,0.33128615197059724,0.3051774753908414,0.33128615197059724,0.3051774753908414,1.3711825692952113,3.37512710835558,1.3711825692952113,3.37512710835558
